"GroupID","Day","Date","Forecast","Observed","AGWRC","Residuals"
50,5,2012-11-17,86.086698447265,91.8,0.984881699375314,-5.71330155273505
50,6,2012-11-18,84.7852138603525,90.3,0.984881699375314,-5.51478613964748
50,7,2012-11-19,83.5034055086834,89.4,0.984881699375314,-5.89659449131659
50,8,2012-11-20,82.2409759210181,88.2,0.984881699375314,-5.95902407898191
50,9,2012-11-21,80.9976321233766,86.8,0.984881699375314,-5.80236787662342
50,10,2012-11-22,79.7730855710477,86.6,0.984881699375314,-6.82691442895234
50,11,2012-11-23,78.5670520816258,86.1,0.984881699375314,-7.53294791837422
50,12,2012-11-24,77.3792517690604,84.9,0.984881699375314,-7.5207482309396
50,13,2012-11-25,76.2094089787025,83.3,0.984881699375314,-7.09059102129751
50,14,2012-11-26,75.0572522233328,82.6,0.984881699375314,-7.54274777666717
50,15,2012-11-27,73.9225141201576,83.7,0.984881699375314,-9.77748587984239
52,1,2013-10-13,109.991905449924,112,0.982070584374325,-2.0080945500756
52,2,2013-10-14,108.019814861653,112,0.982070584374325,-3.98018513834722
52,3,2013-10-15,106.08308270519,110,0.982070584374325,-3.91691729481026
52,4,2013-10-16,104.181075024516,109,0.982070584374325,-4.81892497548446
52,5,2013-10-17,102.313169230071,108,0.982070584374325,-5.68683076992863
52,6,2013-10-18,100.478753894965,112,0.982070584374325,-11.5212461050346
52,7,2013-10-19,98.6772285548327,110,0.982070584374325,-11.3227714451673
52,8,2013-10-20,96.9080035112834,106,0.982070584374325,-9.09199648871665
52,9,2013-10-21,95.1704996388752,105,0.982070584374325,-9.82950036112483
52,10,2013-10-22,93.4641481955466,104,0.982070584374325,-10.5358518044534
52,11,2013-10-23,91.788390636449,103,0.982070584374325,-11.211609363551
52,12,2013-10-24,90.1426784311163,102,0.982070584374325,-11.8573215688837
52,13,2013-10-25,88.5264728839132,102,0.982070584374325,-13.4735271160868
52,14,2013-10-26,86.9392449577025,102,0.982070584374325,-15.0607550422975
52,15,2013-10-27,85.3804751006735,101,0.982070584374325,-15.6195248993265
53,1,2014-03-07,353.871112508446,356,0.964226464600671,-2.1288874915536
53,2,2014-03-08,341.211891738326,349,0.964226464600671,-7.78810826167427
53,3,2014-03-09,329.005536050553,329,0.964226464600671,0.00553605055284834
53,4,2014-03-10,317.235844860073,312,0.964226464600671,5.23584486007331
53,5,2014-03-11,305.887197134036,299,0.964226464600671,6.8871971340356
53,6,2014-03-12,294.94453065916,293,0.964226464600671,1.94453065915974
53,7,2014-03-13,284.393322050786,282,0.964226464600671,2.39332205078591
53,8,2014-03-14,274.219567477069,260,0.964226464600671,14.2195674770695
53,9,2014-03-15,264.40976407274,245,0.964226464600671,19.40976407274
53,10,2014-03-16,254.950892017756,239,0.964226464600671,15.9508920177557
